0.000170434,0.000195801,0.000208707,0.000173856,0.000181291,0.000203893,0.000248644,0.000344141,0.000386732,0.000414391,0.000362156,0.000219086
0.000422797,0.000495414,0.000457415,0.000489401,0.000452798,0.000442547,0.000330995,0.000347672,0.000375583,0.000549663,0.000472584,0.000612522
0.000216559,0.000211674,0.000216008,0.000173301,0.000175232,0.000158221,0.000269686,0.00044354,0.000503651,0.000427738,0.000301734,0.000283873
0.000502089,0.000393018,0.000298852,0.000302263,0.000241722,0.000227286,0.000198936,0.000309714,0.000268154,0.00031097,0.000324533,0.00045291
0.000607505,0.000706482,0.00108143,0.000505245,0.000249386,0.000405787,0.000581857,0.00058021,0.000418114,0.000515973,0.000686924,0.000774144
0.0016103,0.00196142,0.00354245,0.00172066,0.000232987,0.000341893,0.00129202,0.0042208,0.00263093,0.000871623,0.00280502,0.004533
0.000934807,0.00208201,0.0057386,0.00336894,0.000564748,0.000632037,0.00253116,0.00647098,0.00328418,0.00125872,0.00185654,0.00260138
0.00108503,0.00237957,0.00517146,0.00280441,0.000690847,0.000975824,0.0035542,0.00743588,0.0038341,0.00104338,0.00236938,0.00347403
0.00133381,0.00282227,0.0070058,0.00359533,0.000757444,0.000762752,0.00434964,0.0100363,0.00505508,0.000923305,0.00286077,0.00506842
0.00142034,0.00376359,0.0094057,0.00467112,0.00080059,0.000989634,0.00567698,0.0137461,0.00704465,0.00128045,0.00367338,0.00650851
0.00167783,0.00469373,0.0121707,0.00621433,0.00122167,0.00126336,0.00749581,0.0180194,0.00936159,0.00164931,0.00412197,0.00773022
0.00219246,0.00658548,0.0175302,0.00946526,0.00226245,0.00273817,0.00921701,0.022387,0.0115054,0.00204892,0.00519891,0.00936514
0.00274356,0.0086116,0.0232399,0.012601,0.00226621,0.00284528,0.0108726,0.0258241,0.0137768,0.00207512,0.0049405,0.00975804
0.00430959,0.00517851,0.0119842,0.00947719,0.00421471,0.00339381,0.00732572,0.0162415,0.0100398,0.0039095,0.00455232,0.00715128
0.0358041,0.0247089,0.0162199,0.01299,0.00836552,0.0156828,0.0152105,0.0217728,0.0180656,0.0127893,0.00917857,0.019006
0.0487797,0.0282714,0.0138228,0.0145704,0.0151089,0.0161557,0.00898748,0.0281928,0.0201185,0.0152119,0.017537,0.0369645
0.0461644,0.0261606,0.0124754,0.0121137,0.0119016,0.0105639,0.0130292,0.0202718,0.0163806,0.0126535,0.0142118,0.0263415
0.0510688,0.0311193,0.00937248,0.0124837,0.0134221,0.0120305,0.0195642,0.030393,0.017587,0.0101254,0.00985125,0.0225407
